date,forecast,actual
2021-04-19,0.09673802139210896,0.17999999999999972
2021-04-20,0.03829057185338453,0.19000299999999726
2021-04-21,0.03623718126891813,-0.3600009999999969
2021-04-22,0.20206149910865037,-0.4800039999999939
2021-04-23,0.23780361439204564,-0.4800039999999939
2021-04-24,0.2375001401014314,-0.4800039999999939
2021-04-25,0.2378997340894061,-0.08000200000000035
2021-04-26,0.11708573681711454,-0.4299999999999997
2021-04-27,0.22311168294158823,-0.27999899999999656
2021-04-28,0.17820725751301475,-0.8899990000000031
2021-04-29,0.3610262261088147,-0.20000000000000284
2021-04-30,0.15456724830003765,-0.20000000000000284
2021-05-01,0.1533019019983289,-0.20000000000000284
2021-05-02,0.15426865360470562,0.33000200000000035
2021-05-03,-0.0059356964103173815,-0.3400000000000034
2021-05-04,0.19642005539124496,0.3800019999999975
