date,compound_score
2007-08-21,-0.11617217741935484
2007-08-22,-0.08591320000000001
2007-08-23,-0.06267611336032389
2007-08-24,-0.12475983935742972
2007-08-25,-0.15232214765100668
2007-08-26,-0.10335679012345679
2007-08-27,-0.08951606425702811
2007-08-28,-0.08570240963855422
2007-08-29,-0.10561244979919679
2007-08-30,-0.10050204081632653
2007-08-31,-0.115428
2007-09-01,-0.06933571428571429
2007-09-02,-0.06709999999999999
2007-09-03,-0.10284618473895582
2007-09-04,-0.08359116465863453
2007-09-05,-0.05994119999999999
2007-09-06,-0.08343694779116466
2007-09-07,-0.028987499999999996
2007-09-08,-0.18880769230769232
2007-09-09,-0.13740760233918128
2007-09-10,-0.08115927419354839
2007-09-11,-0.05962317073170732
2007-09-12,-0.05188112449799197
2007-09-13,-0.0369212
2007-09-14,-0.03069839357429719
2007-09-15,-0.07180538922155688
2007-09-16,-0.08693024691358026
2007-09-17,-0.12081686746987952
2007-09-18,-0.11531572580645161
2007-09-19,-0.12083092369477912
2007-09-20,-0.1414493927125506
2007-09-21,-0.1220368
2007-09-22,-0.10389078014184397
2007-09-23,-0.12559830508474576
2007-09-24,-0.07760562248995985
2007-09-25,-0.0952144578313253
2007-09-26,-0.083932
2007-09-27,-0.09479475806451614
2007-09-28,-0.0888696
2007-09-29,-0.09335955882352942
2007-09-30,-0.012886524822695034
2007-10-01,-0.08277398373983741
2007-10-02,-0.0647516129032258
2007-10-03,-0.0938724
2007-10-04,-0.07824918699186993
2007-10-05,-0.06809473684210526
2007-10-06,-0.11890787401574804
2007-10-07,-0.079056875
2007-10-08,-0.06342612244897959
2007-10-09,-0.08497935222672064
2007-10-10,-0.13302039999999998
2007-10-11,-0.09576530612244898
2007-10-12,-0.046134146341463414
2007-10-13,-0.057384353741496606
2007-10-14,-0.05119513888888889
2007-10-15,-0.09348536585365853
2007-10-16,-0.05742235772357723
2007-10-17,-0.1058829268292683
2007-10-18,-0.09858448979591836
2007-10-19,-0.12379352226720648
2007-10-20,-0.11832037037037037
2007-10-21,-0.08421176470588235
2007-10-22,-0.16107682926829267
2007-10-23,-0.09212217741935484
2007-10-24,-0.08879674796747968
2007-10-25,-0.08415903614457831
2007-10-26,-0.11554878048780488
2007-10-27,-0.12706948051948053
2007-10-28,-0.056663709677419356
2007-10-29,-0.0806676113360324
2007-10-30,-0.06380975609756097
2007-10-31,-0.10572752808988765
2007-11-01,-0.11463469387755101
2007-11-03,-0.0958923076923077
2007-11-04,-0.09029393939393938
2007-11-05,-0.07046341463414633
2007-11-06,-0.10829024390243903
2007-11-07,-0.12476113360323886
2007-11-08,-0.06699959016393442
2007-11-09,-0.09477228915662651
2007-11-10,-0.17621507936507935
2007-11-11,-0.06311322314049587
2007-11-12,-0.03743089430894309
2007-11-13,-0.08855303643724696
2007-11-14,-0.09761487603305784
2007-11-15,-0.13060204081632654
2007-11-16,-0.14308866396761133
2007-11-17,-0.07859864864864866
2007-11-18,-0.05727019867549669
2007-11-19,-0.07756260162601626
2007-11-20,-0.08538835341365462
2007-11-21,-0.06417751004016065
2007-11-22,-0.14143927125506073
2007-11-23,-0.10384467213114755
2007-11-24,0.004660995850622406
2007-11-25,-0.07955228758169934
2007-11-26,-0.074625
2007-11-27,-0.05882868852459017
2007-11-28,-0.08790281124497991
2007-11-29,-0.06235403225806452
2007-11-30,-0.07310931174089069
2007-12-01,-0.16703749999999998
2007-12-02,-0.0741220588235294
2007-12-03,-0.11791975806451613
2007-12-04,-0.03380846774193548
2007-12-05,-0.0887564
2007-12-06,-0.10372642276422764
2007-12-07,-0.09304779116465864
2007-12-08,-0.1612487341772152
2007-12-09,-0.15174900662251656
2007-12-10,-0.11872409638554217
2007-12-11,-0.08355365853658538
2007-12-12,-0.0945952
2007-12-13,-0.0826421686746988
2007-12-14,-0.1247242914979757
2007-12-15,-0.07771333333333333
2007-12-16,-0.12916933333333333
2007-12-17,-0.1372616935483871
2007-12-18,-0.11926546184738955
2007-12-19,-0.12090362903225806
2007-12-20,-0.125814859437751
2007-12-21,-0.06846612903225807
2007-12-22,-0.06468199999999999
2007-12-23,-0.0016852173913043495
2007-12-24,-0.05154186991869918
2007-12-25,-0.07735531914893617
2007-12-26,-0.11124189944134077
2007-12-27,-0.12420219780219781
2007-12-28,-0.15520844444444445
2007-12-29,-0.11486277372262774
2007-12-30,-0.0856875
2007-12-31,-0.08865786802030458
2008-01-01,-0.09106783625730994
2008-01-02,-0.20055524193548388
2008-01-03,-0.1199508064516129
2008-01-04,-0.07923943089430893
2008-01-05,-0.126245
2008-01-06,-0.12450344827586207
2008-01-07,-0.16186854838709677
2008-01-08,-0.1295701612903226
2008-01-09,-0.1318032
2008-01-10,-0.094988
2008-01-11,-0.08430883534136546
2008-01-12,-0.14090326797385622
2008-01-13,-0.05241870503597122
2008-01-14,-0.10630682730923693
2008-01-15,-0.0976722891566265
2008-01-16,-0.09266048387096774
2008-01-17,-0.16454159999999998
2008-01-18,-0.13707096774193547
2008-01-19,-0.06495250000000001
2008-01-20,-0.10125267175572518
2008-01-21,-0.058417408906882594
2008-01-22,-0.14141606425702813
2008-01-23,-0.1121979674796748
2008-01-24,-0.08184274193548387
2008-01-25,-0.08733104838709678
2008-01-26,0.0016329192546583838
2008-01-27,-0.13413885350318472
2008-01-28,-0.0486116935483871
2008-01-29,-0.09600485829959514
2008-01-30,-0.11184817813765183
2008-01-31,-0.09844430894308943
2008-02-01,-0.10078089430894309
2008-02-02,-0.08034187500000001
2008-02-03,-0.09403677419354839
2008-02-04,-0.06444268292682927
2008-02-05,-0.07717845528455285
2008-02-06,-0.07988016194331983
2008-02-07,-0.1481089068825911
2008-02-08,-0.14225384615384615
2008-02-09,-0.1343222857142857
2008-02-10,-0.12494655172413793
2008-02-11,-0.07423935742971888
2008-02-12,-0.10692024291497974
2008-02-13,-0.09048016194331984
2008-02-14,-0.06318353413654618
2008-02-15,-0.06512734693877552
2008-02-16,-0.07817210884353742
2008-02-17,-0.07405724137931034
2008-02-18,-0.12544435483870967
2008-02-19,-0.0984433734939759
2008-02-20,-0.05122943548387097
2008-02-21,-0.06905
2008-02-22,-0.08257967479674796
2008-02-23,-0.09510387096774194
2008-02-24,-0.03655076923076923
2008-02-25,-0.05299469387755102
2008-02-26,-0.07856234817813766
2008-02-27,-0.07204736842105264
2008-02-28,-0.098780081300813
2008-02-29,-0.12172489959839357
2008-03-01,-0.10063397435897437
2008-03-02,-0.0557
2008-03-03,-0.07094395161290323
2008-03-04,-0.07803157894736842
2008-03-05,-0.061180241935483874
2008-03-06,-0.12269758064516129
2008-03-07,-0.15035951417004048
2008-03-08,-0.08983611111111112
2008-03-09,-0.11107655172413794
2008-03-10,-0.08807611336032388
2008-03-11,-0.11538266129032257
2008-03-12,-0.0659178861788618
2008-03-13,-0.08475040322580646
2008-03-14,-0.07793684210526315
2008-03-15,-0.10365380116959064
2008-03-16,-0.08753986486486487
2008-03-17,-0.04049311740890688
2008-03-18,-0.1463665322580645
2008-03-19,0.005873493975903615
2008-03-20,-0.0768914979757085
2008-03-21,-0.07737547169811321
2008-03-22,-0.03846774193548387
2008-03-23,-0.11261490683229813
2008-03-24,-0.10209959183673468
2008-03-25,-0.1693327935222672
2008-03-26,-0.11798024193548387
2008-03-27,-0.08339061224489797
2008-03-28,-0.055877642276422765
2008-03-29,-0.08430411764705882
2008-03-30,-0.058416447368421054
2008-03-31,-0.1035570281124498
2008-04-01,-0.09215813008130082
2008-04-02,-0.12920722891566266
2008-04-03,-0.11160404858299594
2008-04-04,-0.10120576131687242
2008-04-05,-0.14614764705882352
2008-04-06,-0.08655147928994084
2008-04-07,-0.11497530364372469
2008-04-08,-0.13839274193548387
2008-04-09,-0.16270688259109312
2008-04-10,-0.08742979591836735
2008-04-11,-0.10393658536585366
2008-04-12,-0.09083246753246753
2008-04-13,-0.0906808383233533
2008-04-14,-0.12767418032786884
2008-04-15,-0.1067829268292683
2008-04-16,-0.13491532258064518
2008-04-17,-0.10316451612903227
2008-04-18,-0.10235650406504065
2008-04-19,-0.08126120218579236
2008-04-20,-0.08477486910994765
2008-04-21,-0.06682439024390244
2008-04-22,-0.09351270491803279
2008-04-23,-0.05961619433198381
2008-04-24,-0.046864344262295084
2008-04-25,-0.056619433198380566
2008-04-26,-0.1302
2008-04-27,-0.11839938271604937
2008-04-28,-0.12061538461538462
2008-04-29,-0.12413724696356275
2008-04-30,-0.09858866396761133
2008-05-01,-0.14236867469879516
2008-05-02,-0.0824089068825911
2008-05-03,-0.10481607142857144
2008-05-04,-0.08961448275862069
2008-05-05,-0.07466382113821138
2008-05-06,-0.046879518072289156
2008-05-07,-0.10284493927125506
2008-05-08,-0.07720121951219512
2008-05-09,-0.101599173553719
2008-05-10,-0.055787333333333335
2008-05-11,-0.14408079470198676
2008-05-12,-0.04428790322580645
2008-05-13,-0.10549552845528455
2008-05-14,-0.10131532258064517
2008-05-15,-0.09848393574297189
2008-05-16,-0.11675918367346938
2008-05-17,-0.1260380281690141
2008-05-18,-0.1340222222222222
2008-05-19,-0.13807119341563784
2008-05-20,-0.06934504132231406
2008-05-21,-0.05453374485596708
2008-05-22,-0.09198709677419355
2008-05-23,-0.10055894308943089
2008-05-24,-0.10067836257309942
2008-05-25,-0.10133885350318471
2008-05-26,-0.09234372469635628
2008-05-27,-0.06912222222222221
2008-05-28,-0.0694959349593496
2008-05-29,-0.11508064516129032
2008-05-30,-0.07950971659919027
2008-05-31,-0.12162046783625731
2008-06-01,-0.10351570680628272
2008-06-02,-0.06905853658536584
2008-06-03,-0.07225748987854251
2008-06-04,-0.08965182186234819
2008-06-05,-0.07504819277108435
2008-06-06,-0.08279352226720647
2008-06-07,-0.14254022988505746
2008-06-08,-0.1543360946745562
2008-06-09,-0.011518367346938774
2008-06-10,-0.026981376518218622
2008-06-11,-0.08640325203252032
2008-06-12,-0.10443943089430895
2008-06-13,-0.11908518518518518
2008-06-14,-0.059074404761904765
2008-06-15,-0.1112644578313253
2008-06-16,-0.0801008064516129
2008-06-17,-0.11650766129032257
2008-06-18,-0.11220650406504064
2008-06-19,-0.1091871485943775
2008-06-20,-0.13397061224489795
2008-06-21,-0.0990478527607362
2008-06-22,-0.10806729559748428
2008-06-23,-0.07715806451612903
2008-06-24,-0.09023076923076923
2008-06-25,-0.14234380165289257
2008-06-26,-0.08431975806451614
2008-06-27,-0.12148870967741936
2008-06-28,-0.08022994011976048
2008-06-29,-0.15213986486486486
2008-06-30,-0.11711164658634539
2008-07-01,-0.14410566801619432
2008-07-02,-0.10910569105691056
2008-07-03,-0.0789665306122449
2008-07-04,-0.0846560975609756
2008-07-05,-0.03247841726618705
2008-07-06,-0.09754318181818182
2008-07-07,-0.13623991935483873
2008-07-08,-0.09056255144032921
2008-07-09,-0.12888739837398375
2008-07-10,-0.06338801652892562
2008-07-11,-0.06203198380566801
2008-07-12,-0.08703035714285715
2008-07-13,-0.09828402366863905
2008-07-14,-0.1082678861788618
2008-07-15,-0.13116032388663967
2008-07-16,-0.10246169354838709
2008-07-17,-0.08609516129032259
2008-07-18,-0.08833765182186236
2008-07-19,-0.12217678571428572
2008-07-20,-0.015302816901408448
2008-07-21,-0.05428024193548387
2008-07-22,-0.11206244897959185
2008-07-23,-0.08717651821862347
2008-07-24,-0.08320282258064517
2008-07-25,-0.09408548387096774
2008-07-26,-0.09027441860465117
2008-07-27,-0.11258323353293413
2008-07-28,-0.13153333333333334
2008-07-29,-0.08673790322580645
2008-07-30,-0.07419837398373984
2008-07-31,-0.10430362903225807
2008-08-01,-0.06382298387096774
2008-08-02,-0.08362901234567902
2008-08-03,-0.042450675675675675
2008-08-04,-0.1030540322580645
2008-08-05,-0.12479024390243902
2008-08-06,-0.10123185483870968
2008-08-07,-0.10299637096774193
2008-08-08,-0.07710404858299595
2008-08-09,-0.04218971428571429
2008-08-10,-0.07522079207920791
2008-08-11,-0.042580408163265304
2008-08-12,-0.06775241935483871
2008-08-13,-0.05024
2008-08-14,-0.03802571428571429
2008-08-15,-0.04663632653061225
2008-08-16,-0.03379567567567567
2008-08-17,0.012818324607329842
2008-08-18,-0.07929595141700405
2008-08-19,-0.11676735537190082
2008-08-20,-0.03548724279835391
2008-08-21,-0.032922540983606564
2008-08-22,-0.11198114754098361
2008-08-23,-0.10112526315789473
2008-08-24,-0.05273154761904762
2008-08-25,-0.09209714285714286
2008-08-26,-0.08692738589211618
2008-08-27,-0.12587670682730923
2008-08-28,-0.12480967741935484
2008-08-29,-0.09633455284552846
2008-08-30,-0.10392129032258066
2008-08-31,-0.08548260869565218
2008-09-01,-0.10867287449392712
2008-09-02,-0.11247813765182187
2008-09-03,-0.11715502008032129
2008-09-04,-0.14263319672131147
2008-09-05,-0.0676873417721519
2008-09-06,-0.14388653846153845
2008-09-07,-0.11147175572519084
2008-09-08,-0.06139716599190283
2008-09-09,-0.03998530612244898
2008-09-10,-0.08171585365853659
2008-09-11,-0.0738134693877551
2008-09-12,-0.07164032258064516
2008-09-13,-0.0700051948051948
2008-09-14,-0.11387179487179487
2008-09-15,-0.07878340080971659
2008-09-16,-0.05118893442622951
2008-09-17,-0.07511004184100419
2008-09-18,-0.10523524590163934
2008-09-19,-0.09121653225806452
2008-09-20,-0.11969708029197079
2008-09-21,-0.11373875968992248
2008-09-22,-0.10567804878048781
2008-09-23,-0.09373032786885246
2008-09-24,-0.09641457489878542
2008-09-25,-0.1165930894308943
2008-09-26,-0.0850609756097561
2008-09-27,-0.10373829787234043
2008-09-29,-0.03725714285714286
2008-09-30,-0.07801532258064516
2008-10-01,-0.062413168724279836
2008-10-02,-0.09036315789473684
2008-10-03,-0.09500403225806452
2008-10-04,-0.1424536231884058
2008-10-05,-0.07457357142857143
2008-10-06,-0.09063651452282158
2008-10-07,-0.08382199170124481
2008-10-08,-0.05902886178861789
2008-10-09,-0.11471440329218106
2008-10-10,-0.0964329268292683
2008-10-11,-0.14189383561643837
2008-10-12,-0.06527812499999999
2008-10-13,-0.0985582995951417
2008-10-14,-0.052269199999999995
2008-10-15,-0.10706090534979425
2008-10-16,-0.07222560975609756
2008-10-17,-0.07880571428571428
2008-10-18,-0.0457734693877551
2008-10-19,-0.12886392405063293
2008-10-20,-0.0933595918367347
2008-10-21,-0.12308893442622951
2008-10-22,-0.07930614754098361
2008-10-23,-0.03781747967479675
2008-10-24,-0.06921016260162602
2008-10-25,-0.16622994350282486
2008-10-26,-0.09325254237288136
2008-10-27,-0.11266923076923077
2008-10-28,-0.11716842105263157
2008-10-29,-0.09832208835341365
2008-10-30,-0.11314331983805669
2008-10-31,-0.13736850828729283
2008-11-01,-0.045817073170731706
2008-11-02,-0.08994058823529412
2008-11-03,-0.055209638554216865
2008-11-04,-0.05016016260162602
2008-11-05,-0.036536324786324785
2008-11-06,-0.11116408163265305
2008-11-07,-0.10458163265306122
2008-11-08,-0.12930128205128205
2008-11-09,-0.10022121212121213
2008-11-10,-0.04800286885245902
2008-11-11,-0.11781183673469388
2008-11-12,-0.13527418032786886
2008-11-13,-0.15129918032786885
2008-11-14,-0.10560243902439025
2008-11-15,-0.08633265306122448
2008-11-16,-0.07811716417910447
2008-11-17,-0.14133428571428572
2008-11-18,-0.0672650406504065
2008-11-19,-0.08222345679012345
2008-11-20,-0.11048218623481781
2008-11-21,-0.08537407407407407
2008-11-22,-0.13382830188679246
2008-11-23,-0.13235246913580245
2008-11-24,-0.09736088709677419
2008-11-25,-0.08036244725738396
2008-11-26,-0.08574691358024691
2008-11-27,-0.11569227642276422
2008-11-28,-0.08873729508196722
2008-11-29,-0.10407832167832168
2008-11-30,-0.07313153846153846
2008-12-01,-0.11955241935483871
2008-12-02,-0.08492685950413223
2008-12-03,-0.07121365461847388
2008-12-04,-0.0347020325203252
2008-12-05,-0.10293999999999999
2008-12-06,-0.10292857142857144
2008-12-07,-0.08614471544715448
2008-12-08,-0.10896639344262296
2008-12-09,-0.08325737704918033
2008-12-10,-0.08216938775510203
2008-12-11,-0.08457102040816326
2008-12-12,-0.07754344262295082
2008-12-13,-0.0939325
2008-12-14,-0.11103435582822087
2008-12-15,-0.0608663967611336
2008-12-16,-0.11627918367346939
2008-12-17,-0.1062719512195122
2008-12-18,-0.11878048780487804
2008-12-19,-0.14293237704918033
2008-12-20,-0.09173112582781456
2008-12-21,-0.08191219512195122
2008-12-22,-0.06471740890688259
2008-12-23,-0.07143632653061224
2008-12-24,-0.07009751037344399
2008-12-25,-0.16486702127659575
2008-12-26,-0.07313854166666667
2008-12-27,-0.13846423357664234
2008-12-28,-0.14879107142857143
2008-12-29,-0.09704199134199133
2008-12-30,-0.1256774647887324
2008-12-31,-0.07025794871794871
2009-01-01,-0.1240236559139785
2009-01-02,-0.09474541484716158
2009-01-03,-0.12805403225806453
2009-01-04,-0.16314250000000002
2009-01-05,-0.1087016129032258
2009-01-06,-0.05892096774193548
2009-01-07,-0.06492809917355372
2009-01-08,-0.11670485829959515
2009-01-09,-0.08098821138211382
2009-01-10,-0.10871476510067113
2009-01-11,-0.12160416666666667
2009-01-12,-0.059699593495934955
2009-01-13,-0.09507125506072875
2009-01-14,-0.08898048780487805
2009-01-15,-0.1511323886639676
2009-01-16,-0.045094354838709674
2009-01-17,-0.10312916666666666
2009-01-18,-0.11776806722689076
2009-01-19,-0.11496544715447155
2009-01-20,-0.08480491803278688
2009-01-21,-0.08439539748953975
2009-01-22,-0.07103185483870968
2009-01-23,-0.08189433198380566
2009-01-24,-0.1479230769230769
2009-01-25,-0.13558516129032258
2009-01-26,0.032565447154471544
2009-01-27,-0.06681516393442623
2009-01-28,-0.0983923076923077
2009-01-29,-0.11515121951219513
2009-01-30,-0.08232793522267207
2009-01-31,-0.10468548387096774
2009-02-01,-0.09877696969696971
2009-02-02,-0.08152177419354839
2009-02-03,-0.07768137651821863
2009-02-04,-0.09573402489626556
2009-02-05,-0.06292880658436215
2009-02-06,-0.13443264462809917
2009-02-07,-0.14912792207792208
2009-02-08,-0.16295765306122448
2009-02-09,-0.1254439024390244
2009-02-10,-0.1213834677419355
2009-02-11,-0.1271012048192771
2009-02-12,-0.10536518218623482
2009-02-13,-0.1346733606557377
2009-02-14,-0.13011176470588234
2009-02-15,-0.03055
2009-02-16,-0.10463805668016195
2009-02-17,-0.09444308943089431
2009-02-18,-0.09395532786885247
2009-02-19,-0.06780564516129033
2009-02-20,-0.09308875
2009-02-21,-0.12552430555555558
2009-02-22,-0.1323157142857143
2009-02-23,-0.05093346774193549
2009-02-24,-0.056574285714285716
2009-02-25,-0.08181280991735537
2009-02-26,-0.06973211382113821
2009-02-27,-0.07893456790123457
2009-02-28,-0.06862152777777777
2009-03-01,-0.13465693430656936
2009-03-02,-0.04412886178861789
2009-03-03,-0.08570122448979592
2009-03-04,-0.13535772357723577
2009-03-05,-0.07751224489795919
2009-03-06,-0.0816545081967213
2009-03-07,-0.08864926470588236
2009-03-08,-0.09648260869565217
2009-03-09,-0.09431224489795918
2009-03-10,-0.15182418032786885
2009-03-11,-0.10019918699186993
2009-03-12,-0.09666880341880342
2009-03-13,-0.1287700819672131
2009-03-14,-0.04695
2009-03-15,-0.09804307692307691
2009-03-16,-0.10545564516129032
2009-03-17,-0.12582753036437247
2009-03-18,-0.13517177419354837
2009-03-19,-0.0771008163265306
2009-03-20,-0.1327909465020576
2009-03-21,-0.03886848484848485
2009-03-22,-0.06410275862068966
2009-03-23,-0.12214959016393442
2009-03-24,-0.11025206611570249
2009-03-25,-0.09067651821862348
2009-03-26,-0.11717877551020409
2009-03-27,-0.11558016528925619
2009-03-28,-0.06557847222222221
2009-03-29,-0.06594489795918367
2009-03-30,-0.10240816326530612
2009-03-31,-0.10411991869918699
2009-04-01,-0.09618421052631579
2009-04-02,-0.07378333333333334
2009-04-03,-0.08998471074380165
2009-04-04,-0.13844551724137932
2009-04-05,-0.1170388489208633
2009-04-06,-0.130995
2009-04-07,-0.07459268292682927
2009-04-08,-0.12155877551020408
2009-04-09,-0.09370946502057613
2009-04-10,-0.12486451612903225
2009-04-11,-0.16034380165289255
2009-04-12,-0.15092641509433963
2009-04-13,-0.04295819672131147
2009-04-14,-0.10604285714285713
2009-04-15,-0.09081061224489796
2009-04-16,-0.07851673469387754
2009-04-17,-0.14099552845528454
2009-04-18,-0.07699846153846154
2009-04-19,-0.13407421875
2009-04-20,-0.10303632653061225
2009-04-21,-0.1434
2009-04-22,-0.09311598360655737
2009-04-23,-0.10379433198380567
2009-04-24,-0.11710737704918034
2009-04-25,-0.062374789915966386
2009-04-26,-0.04884420289855072
2009-04-27,-0.10236437246963562
2009-04-28,-0.15030284552845527
2009-04-29,-0.13859385245901637
2009-04-30,-0.08995541666666668
2009-05-01,-0.0970633064516129
2009-05-02,-0.11535833333333333
2009-05-03,-0.10542647058823529
2009-05-04,-0.10682199170124482
2009-05-05,-0.10270788381742739
2009-05-06,-0.10840367346938776
2009-05-07,-0.13669112903225805
2009-05-08,-0.10928860759493671
2009-05-09,-0.14174838709677418
2009-05-10,-0.04425620437956204
2009-05-11,-0.10103524590163934
2009-05-12,-0.06886125
2009-05-13,-0.0898630081300813
2009-05-14,-0.05742163265306123
2009-05-15,-0.1474
2009-05-16,-0.10476106870229009
2009-05-17,-0.08396802721088435
2009-05-18,-0.07318145161290322
2009-05-19,-0.0801136929460581
2009-05-20,-0.12481802575107295
2009-05-21,-0.10304016736401674
2009-05-22,-0.11464837398373982
2009-05-23,-0.10054736842105262
2009-05-24,-0.12942710280373831
2009-05-25,-0.0993061224489796
2009-05-26,-0.12761024590163936
2009-05-27,-0.14418702928870294
2009-05-28,-0.1414102880658436
2009-05-29,-0.12078816326530613
2009-05-30,-0.13137372881355933
2009-05-31,-0.0650144
2009-06-01,-0.13544671052631577
2009-06-02,-0.10926172839506172
2009-06-03,-0.07717740585774058
2009-06-04,-0.13121762295081968
2009-06-05,-0.13755390946502058
2009-06-06,-0.11435677966101694
2009-06-07,-0.12164827586206897
2009-06-08,-0.05099590163934426
2009-06-09,-0.13290928270042193
2009-06-10,-0.14586059322033898
2009-06-11,-0.09673483606557377
2009-06-12,-0.11567983539094649
2009-06-13,-0.18342574257425742
2009-06-14,-0.16011499999999998
2009-06-15,-0.06565836734693878
2009-06-16,-0.12425183673469388
2009-06-17,-0.11951290322580645
2009-06-18,-0.09330658436213993
2009-06-19,-0.1394843621399177
2009-06-20,-0.1511433962264151
2009-06-21,-0.136404
2009-06-22,-0.10139311740890689
2009-06-23,-0.11479311740890688
2009-06-24,-0.14953196721311474
2009-06-25,-0.136231983805668
2009-06-26,-0.11453278688524589
2009-06-27,-0.13203333333333334
2009-06-28,-0.1190952380952381
2009-06-29,-0.0969926530612245
2009-06-30,-0.07964549180327868
2009-07-01,-0.09808897959183674
2009-07-02,-0.1027408163265306
2009-07-03,-0.09463760330578512
2009-07-04,-0.1594833333333333
2009-07-05,-0.0566556338028169
2009-07-06,-0.15332418032786885
2009-07-07,-0.11442326530612244
2009-07-08,-0.07148155737704918
2009-07-09,-0.10796803278688524
2009-07-10,-0.10276463414634146
2009-07-11,-0.06886081081081082
2009-07-12,-0.06692603550295857
2009-07-13,-0.101800826446281
2009-07-14,-0.10821926229508197
2009-07-15,-0.10851061224489796
2009-07-16,-0.09009471544715447
2009-07-17,-0.12377959183673469
2009-07-18,-0.08797162162162162
2009-07-19,-0.07213255813953488
2009-07-20,-0.060470040485829955
2009-07-21,-0.09740122950819673
2009-07-22,-0.09042145748987854
2009-07-23,-0.09488340080971659
2009-07-24,-0.08476788617886179
2009-07-25,-0.10139253731343284
2009-07-26,-0.06982923076923077
2009-07-27,-0.08499180327868852
2009-07-28,-0.11245265306122448
2009-07-29,-0.09171788617886178
2009-07-30,-0.10386265060240964
2009-07-31,-0.07533208333333333
2009-08-01,-0.06595371428571428
2009-08-02,-0.12477022900763358
2009-08-03,-0.13910161943319838
2009-08-04,-0.09477782426778242
2009-08-05,-0.13106951219512195
2009-08-06,-0.06910979591836734
2009-08-07,-0.10944736842105263
2009-08-08,-0.07302499999999999
2009-08-09,-0.11595597014925373
2009-08-10,-0.1411576763485477
2009-08-11,-0.1385991902834008
2009-08-12,-0.15061877551020408
2009-08-13,-0.1034798353909465
2009-08-14,-0.11747942386831275
2009-08-15,-0.13208110236220472
2009-08-16,-0.05250606060606061
2009-08-17,-0.09931877551020407
2009-08-18,-0.09138333333333333
2009-08-19,-0.0933475
2009-08-20,-0.09394390243902438
2009-08-21,-0.07543967611336033
2009-08-22,-0.08833464052287582
2009-08-23,-0.061777941176470584
2009-08-24,-0.07739387755102041
2009-08-25,-0.11431740890688259
2009-08-26,-0.10642768595041321
2009-08-27,-0.10521255060728746
2009-08-28,-0.06019090909090909
2009-08-29,-0.0924934306569343
2009-08-30,-0.07778244274809161
2009-08-31,-0.08319004149377593
2009-09-01,-0.07065708502024291
2009-09-02,-0.09467510204081632
2009-09-03,-0.09363658536585366
2009-09-04,-0.10677049180327869
2009-09-05,-0.07171052631578947
2009-09-06,-0.08052898550724637
2009-09-07,-0.06781728395061729
2009-09-08,-0.10311111111111111
2009-09-09,-0.11921862348178137
2009-09-10,-0.07590364372469637
2009-09-11,-0.1038016806722689
2009-09-12,-0.08597539682539683
2009-09-13,-0.05998272727272727
2009-09-14,-0.06007407407407408
2009-09-15,-0.10675
2009-09-16,-0.1044156378600823
2009-09-17,-0.07014092827004219
2009-09-18,-0.12373278008298756
2009-09-19,-0.08981339285714286
2009-09-20,-0.05837565217391305
2009-09-21,-0.10078178137651822
2009-09-22,-0.1219106557377049
2009-09-23,-0.09533170731707316
2009-09-24,-0.0795734693877551
2009-09-25,-0.07726954732510287
2009-09-26,-0.13286732673267326
2009-09-27,0.0037508620689655162
2009-09-28,-0.08009049586776859
2009-09-29,-0.13716311475409834
2009-09-30,-0.11931297071129707
2009-10-01,-0.07808414634146342
2009-10-02,-0.04300528455284553
2009-10-03,-0.004576612903225803
2009-10-04,-0.02758282828282828
2009-10-05,-0.07668623481781375
2009-10-06,-0.10307272727272727
2009-10-07,-0.095717004048583
2009-10-08,-0.09294858299595142
2009-10-09,-0.09696869918699186
2009-10-10,-0.08122767857142857
2009-10-11,-0.04005084745762712
2009-10-12,-0.07601311475409836
2009-10-13,-0.07043877551020408
2009-10-14,-0.08205303643724696
2009-10-15,-0.10706869918699187
2009-10-16,-0.11700161943319838
2009-10-17,-0.13748160919540228
2009-10-18,-0.005169791666666667
2009-10-19,-0.09199623430962343
2009-10-20,-0.0750575
2009-10-21,-0.0841872950819672
2009-10-22,-0.06746065573770492
2009-10-23,-0.10316040816326531
2009-10-24,-0.13575546218487397
2009-10-25,-0.05116021505376344
2009-10-26,-0.09277258064516129
2009-10-27,-0.12408719008264463
2009-10-28,-0.07341916666666666
2009-10-29,-0.08785767634854771
2009-10-30,-0.10053673469387754
2009-10-31,-0.10232439024390244
2009-11-01,-0.09549237288135594
2009-11-02,-0.056652674897119344
2009-11-03,-0.06460942622950819
2009-11-04,-0.11771336032388663
2009-11-05,-0.09407254098360657
2009-11-06,-0.06420403225806451
2009-11-07,-0.04693888888888889
2009-11-08,-0.07001545454545455
2009-11-09,-0.08377983870967742
2009-11-10,-0.05146936170212766
2009-11-11,-0.08090617283950617
2009-11-12,-0.09285546558704454
2009-11-13,-0.052626160337552734
2009-11-14,-0.0629296
2009-11-15,-0.013524390243902437
2009-11-16,-0.11099224489795918
2009-11-17,-0.15342701612903226
2009-11-18,-0.09616639344262295
2009-11-19,-0.09390205761316872
2009-11-20,-0.10622367346938776
2009-11-21,-0.13625612244897958
2009-11-22,-0.0015576923076923096
2009-11-23,-0.1275928870292887
2009-11-24,-0.11391054852320676
2009-11-25,-0.044261157024793385
2009-11-26,-0.11275737704918032
2009-11-27,-0.10685387755102041
2009-11-28,-0.0982611111111111
2009-11-29,-0.00465641025641026
