date,forecast,actual
2021-01-01,0.0865302612028191,-0.00999800000000306
2021-01-02,0.08432253676299026,-0.00999800000000306
2021-01-03,0.12707800932986338,-0.3999979999999965
2021-01-04,0.047424882321352176,0.2999989999999997
2021-01-05,0.0730112433065798,0.06999999999999318
2021-01-06,0.12130420891028776,-0.35999999999999943
2021-01-07,0.050373486775661724,0.2700009999999935
2021-01-08,0.05037798518063774,0.2700009999999935
2021-01-09,0.050385069630928356,0.2700009999999935
2021-01-10,0.08303293532246293,-0.0200010000000006
2021-01-11,0.12018057254786338,-0.34999800000000647
2021-01-12,0.06502512622224582,0.1399990000000031
2021-01-13,0.10104563668177616,-0.18000000000000682
2021-01-14,0.07515600189371392,0.04999900000000679
2021-01-15,0.07515596897837079,0.04999900000000679
2021-01-16,0.07515594732611526,0.04999900000000679
2021-01-17,0.07515593732638257,0.04999900000000679
2021-01-18,0.07515582121349172,0.04999999999999716
2021-01-19,0.1269352836815548,-0.4100000000000037
2021-01-20,0.08190988855628901,-0.010002000000000066
2021-01-21,0.02225071673423587,0.5200000000000031
2021-01-22,0.022250716845840596,0.5200000000000031
2021-01-23,0.02225071690049267,0.5200000000000031
2021-01-24,0.04926631420697759,0.2799980000000062
2021-01-25,0.08978925988524102,-0.08000100000000288
2021-01-26,0.22374048016883769,-1.2700010000000006
2021-01-27,0.08978892219272935,-0.07999800000000334
2021-01-28,0.20798162563947398,-1.1300019999999975
2021-01-29,0.20798162563917877,-1.1300019999999975
2021-01-30,0.2079816256390625,-1.1300019999999975
2021-01-31,0.17758865657701123,-0.8599960000000024
2021-02-01,0.13256337400587845,-0.4599990000000034
2021-02-02,0.09879427137247063,-0.1599999999999966
2021-02-03,0.07515582073425171,0.04999999999999716
2021-02-04,0.10554822697601864,-0.22000100000000344
2021-02-05,0.10554822697601929,-0.22000100000000344
2021-02-06,0.1055482269760195,-0.22000100000000344
2021-02-07,0.08528624760134006,-0.039996999999999616
2021-02-08,0.05264301060261341,0.25
2021-02-09,0.17196067917220567,-0.8099979999999931
2021-02-10,0.1089250359317145,-0.25
2021-02-11,-0.00476454266901917,0.7599990000000005
2021-02-12,-0.00476454266901917,0.7599990000000005
2021-02-13,-0.00476454266901917,0.7599990000000005
2021-02-14,-0.00476454266901917,0.7599990000000005
2021-02-15,0.0954174624167809,-0.13000100000000003
2021-02-16,0.03575817787578166,0.40000200000000063
2021-02-17,0.07965860788868288,0.00999800000000306
2021-02-18,0.14156872318664343,-0.5400009999999966
2021-02-19,0.14156872318664343,-0.5400009999999966
2021-02-20,0.14156872318664343,-0.5400009999999966
2021-02-21,0.09204020320488278,-0.09999799999999937
2021-02-22,0.2372480536820651,-1.3900000000000006
2021-02-23,0.031256066105655955,0.4399980000000028
2021-02-24,0.18659400575777305,-0.9399980000000028
2021-02-25,0.13368878938436696,-0.46999699999999933
2021-02-26,0.13368878938436696,-0.46999699999999933
2021-02-27,0.13368878938436696,-0.46999699999999933
2021-02-28,0.1224326094466481,-0.36999899999999997
2021-03-01,0.15620216233626116,-0.6700020000000038
2021-03-02,0.1348146550190511,-0.4799990000000065
2021-03-03,0.12130708150411748,-0.36000000000000654
2021-03-04,0.02562752588059424,0.49000099999999946
2021-03-05,0.02562752588059424,0.49000099999999946
2021-03-06,0.02562752588059424,0.49000099999999946
2021-03-07,0.03125595354160558,0.43999900000000025
2021-03-08,0.09541757498083127,-0.1300019999999975
2021-03-09,0.12468400302386287,-0.39000000000000057
2021-03-10,0.11230229514361262,-0.28000300000000067
2021-03-11,0.06389964079653532,0.14999799999999652
2021-03-12,0.06389964079653532,0.14999799999999652
2021-03-13,0.06389964079653532,0.14999799999999652
2021-03-14,0.059397078770206516,0.18999800000000278
2021-03-15,0.0695278433294451,0.09999799999999937
2021-03-16,0.05039161702539861,0.2700010000000006
2021-03-17,0.09654287779526194,-0.1399990000000031
2021-03-18,0.08190988890184729,-0.010002000000000066
2021-03-19,0.08190988890184729,-0.010002000000000066
2021-03-20,0.08190988890184729,-0.010002000000000066
2021-03-21,-0.056544231099893844,1.2200010000000034
2021-03-22,0.14269413856512447,-0.5499989999999997
2021-03-23,0.11905580049095309,-0.3400000000000034
2021-03-24,-0.005890408303702507,0.7700010000000006
2021-03-25,-0.04078492631559354,1.0799980000000033
2021-03-26,-0.04078492631559354,1.0799980000000033
2021-03-27,-0.04078492631559354,1.0799980000000033
2021-03-28,0.05151714496793003,0.26000200000000007
2021-03-29,0.09991968675095697,-0.16999799999999965
2021-03-30,0.11680451947778789,-0.3199999999999932
2021-03-31,0.08978937244792147,-0.08000200000000035
2021-04-01,0.08978937244792147,-0.08000200000000035
2021-04-02,0.08978937244792147,-0.08000200000000035
2021-04-03,0.08978937244792147,-0.08000200000000035
2021-04-04,0.06727644975223034,0.11999899999999997
2021-04-05,0.1066737549185501,-0.22999999999999687
2021-04-06,0.15282535338056535,-0.6400030000000001
2021-04-07,0.09991968675095697,-0.16999799999999965
2021-04-08,0.10442281159753843,-0.21000300000000038
2021-04-09,0.10442281159753843,-0.21000300000000038
2021-04-10,0.10442281159753843,-0.21000300000000038
2021-04-11,0.12693573429322957,-0.4100040000000007
2021-04-12,0.08303530428032833,-0.020000000000003126
2021-04-13,0.10329694596285428,-0.2000009999999932
2021-04-14,0.07065325870792535,0.09000000000000341
2021-04-15,0.08753752861450441,-0.05999700000000274
2021-04-16,0.08753752861450441,-0.05999700000000274
2021-04-17,0.08753752861450441,-0.05999700000000274
2021-04-18,0.081909438645645,-0.00999800000000306
2021-04-19,0.06052249414868757,0.17999999999999972
